0.001717,200
0.003588,200
0.004069,200
0.004353,200
0.004294,200
0.002322,200
0.001039,200
0.000787,200
0.000977,200
0.001070,200
0.005202,200
0.006502,200
0.005884,200
0.005183,200
0.000568,200
0.000367,200
0.000334,200
0.000550,200
0.001085,200
0.001016,200
0.000666,200
0.000567,200
0.000451,200
0.001006,200
0.002053,200
0.001356,200
0.001302,200
0.001836,200
0.002099,200
0.001401,200
0.002543,200
0.003456,200
0.004323,200
0.002660,200
0.001366,200
0.001044,200
0.001109,200
0.000858,200
0.001170,200
0.000518,200
0.001523,200
0.001745,200
0.002132,200
0.000733,200
0.000528,200
0.000523,200
0.001426,200
0.002233,200
0.002060,200
0.002153,200
0.001049,200
0.001421,200
0.000535,200
0.000285,200
0.000262,200
0.001691,200
0.003020,200
0.003312,200
0.004009,200
0.003946,200
0.004202,200
0.000970,200
0.001165,200
0.001030,200
0.001548,200
0.001786,200
0.001774,200
0.001303,200
0.002109,200
0.000744,200
0.000910,200
0.000567,200
0.001305,200
0.001895,200
0.002204,200
0.004475,200
0.004197,200
0.005295,200
0.004970,200
0.005841,200
0.002610,200
0.004171,200
0.004521,200
0.004628,200
0.004334,200
0.005388,200
0.005064,200
0.004275,200
0.005603,200
0.004131,200
0.001827,200
0.002957,200
0.001048,200
0.002081,200
0.002019,200
0.002280,200
0.003144,200
0.003254,200
0.003814,200
0.003898,200
0.003995,200
0.004700,200
0.004898,200
0.005333,200
0.005164,200
0.005440,200
0.002112,200
0.002072,200
0.002362,200
0.001143,200
0.000811,200
0.000731,200
0.000742,200
0.000996,200
0.000941,200
0.002745,200
0.001490,200
0.001461,200
0.001020,200
0.001538,200
0.001915,200
0.000895,200
0.000830,200
0.000791,200
0.001036,200
0.001832,200
0.000973,200
0.001297,200
0.002295,200
0.001995,200
0.001125,200
0.001343,200
0.002213,200
0.001787,200
0.001671,200
0.001345,200
0.001685,200
0.001683,200
0.000592,200
0.000363,200
0.000776,200
0.000897,200
0.000730,200
0.001080,200
0.001321,200
0.001554,200
0.001092,200
0.001558,200
0.001951,200
0.001265,200
0.001927,200
0.003256,200
0.001547,200
0.001293,200
0.002012,200
0.001047,200
0.001160,200
0.001426,200
0.001119,200
0.001738,200
0.000819,200
0.001140,200
0.000739,200
0.000631,200
0.001187,200
0.001305,200
0.001984,200
0.002777,200
0.003145,200
0.001489,200
0.001160,200
0.000866,200
0.001214,200
0.000593,200
0.001493,200
0.003059,200
0.007444,200
0.002317,200
0.001940,200
0.002142,200
0.001543,200
0.001182,200
0.000861,200
0.002023,200
0.002309,200
